transaction_id,transaction_date,customer_id,product_id,store_id,region_id,quantity,unit_price,discount_pct,sales_amount,payment_method,order_status
TRX024128,2025-07-20,CUS11449,PRD00336,STR030,REG006,13,2961176.37,14.34,32975067.82,Bank Transfer,Processing
TRX000443,2025-05-11,CUS00962,PRD00450,STR024,REG008,6,323605.35,19.99,1553499.84,Cash,Pending
TRX024130,2025-12-03,CUS07798,PRD00327,STR023,REG007,20,1871484.66,22.98,28828349.7,Cash,Completed
TRX024131,2025-03-31,CUS05670,PRD00357,STR004,REG004,19,955477.94,15.62,15318413.43,E-Wallet,Pending
TRX024132,2025-02-21,CUS13944,PRD00289,STR029,REG005,9,1570320.87,17.55,11652566.02,Credit Card,Completed
TRX024133,2025-06-13,CUS01791,PRD00032,STR023,REG007,3,4899098.84,14.25,12602931.77,Credit Card,Pending
TRX024134,2025-10-25,CUS13918,PRD00373,STR004,REG004,6,1774158.37,5.7,10038188.06,Bank Transfer,Processing
TRX024135,2025-07-08,CUS11562,PRD00212,STR020,REG004,15,91695.49,9.55,1244078.56,Debit Card,Completed
TRX024136,2025-07-27,CUS03430,PRD00278,STR023,REG007,16,2195272.64,14.79,29929469.06,Cash,Cancelled
TRX024137,2025-07-28,CUS05772,PRD00435,STR023,REG007,6,95714.63,3.05,556772.0,Cash,Completed
TRX024138,2025-10-22,CUS06197,PRD00320,STR015,REG007,20,2057435.85,11.07,36593554.03,E-Wallet,Pending
TRX024139,2025-08-13,CUS05926,PRD00185,STR016,REG008,18,119360.18,7.84,1980042.15,E-Wallet,Completed
TRX024140,2025-10-23,CUS05267,PRD00238,STR010,REG002,13,67315.61,29.72,615022.34,Credit Card,Processing
TRX024141,2025-03-07,CUS11256,PRD00183,STR005,REG005,2,179551.91,0.86,356015.53,Bank Transfer,Processing
TRX024142,2025-01-20,CUS07717,PRD00005,STR026,REG002,3,4877610.03,16.01,12290113.99,E-Wallet,Pending
TRX024143,2025-08-04,CUS03844,PRD00486,STR017,REG001,15,713178.43,20.84,8468280.68,Credit Card,Processing
TRX024144,2025-06-21,CUS00468,PRD00282,STR008,REG008,18,2148909.75,25.21,28929052.84,Credit Card,Cancelled
TRX024145,2025-12-09,CUS07109,PRD00067,STR010,REG002,6,4058331.02,15.33,20617133.25,Debit Card,Processing
TRX024146,2025-09-22,CUS09583,PRD00225,STR008,REG008,9,68450.78,2.93,598006.55,Debit Card,Pending
TRX024147,2025-06-29,CUS10341,PRD00164,STR012,REG004,17,1524939.96,24.64,19536310.82,Bank Transfer,Pending
TRX024148,2025-03-26,CUS14544,PRD00304,STR015,REG007,18,3866753.32,2.51,67854560.61,Cash,Pending
TRX024149,2025-09-06,CUS06342,PRD00383,STR023,REG007,5,1401643.95,14.13,6017958.3,Cash,Pending
TRX024150,2025-09-08,CUS14947,PRD00219,STR025,REG001,13,192627.37,13.85,2157330.23,Credit Card,Processing
TRX024151,2025-03-16,CUS03969,PRD00021,STR009,REG001,4,9622227.32,25.29,28755064.12,Debit Card,Cancelled
TRX024152,2025-05-23,CUS06959,PRD00275,STR022,REG006,10,1982426.49,27.52,14368627.2,E-Wallet,Cancelled
TRX024153,2025-01-16,CUS01903,PRD00193,STR008,REG008,2,182811.75,12.67,319299.0,Cash,Cancelled
TRX024154,2025-07-03,CUS13253,PRD00239,STR024,REG008,2,246738.93,24.13,374401.65,Cash,Completed
TRX024155,2025-04-13,CUS07725,PRD00391,STR013,REG005,18,1556093.12,1.01,27726778.43,E-Wallet,Completed
TRX024156,2025-11-18,,PRD00330,STR022,REG006,16,1342616.49,18.33,17544238.2,Credit Card,Completed
TRX024157,2025-12-15,CUS05893,PRD00434,STR026,REG002,15,451256.71,20.37,5390035.77,Cash,Pending
TRX024158,2025-02-25,CUS10161,PRD00080,STR023,REG007,11,6016894.94,25.82,49096659.33,E-Wallet,Cancelled
TRX024159,2025-12-23,CUS09228,PRD00464,STR009,REG001,3,676813.56,21.52,1593489.85,Debit Card,Completed
TRX024160,2025-05-05,CUS03285,PRD00418,STR018,REG002,16,472576.57,26.45,5561281.08,Bank Transfer,Processing
TRX024161,2025-05-10,CUS03580,PRD00027,STR008,REG008,17,10681448.52,16.42,151768429.44,Bank Transfer,Pending
TRX024162,2025-08-08,CUS09278,PRD00096,STR006,REG006,20,950200.52,12.64,16601903.49,Debit Card,Processing
TRX024163,2025-06-14,CUS03012,PRD00164,STR020,REG004,18,1524939.96,16.74,22853970.19,Cash,Completed
TRX024164,2025-07-05,CUS04562,PRD00113,STR009,REG001,5,683668.83,7.95,3146585.79,Bank Transfer,Cancelled
TRX024165,2025-02-03,CUS14054,PRD00051,STR018,REG002,14,6119200.62,3.85,82370559.55,Debit Card,Completed
TRX024166,2025-04-21,CUS06611,PRD00142,STR020,REG004,11,1145800.49,24.59,9504529.64,Cash,Cancelled
TRX024167,2025-10-09,CUS05288,PRD00477,STR009,REG001,15,58072.64,0.01,871002.49,Bank Transfer,Cancelled
TRX024168,2025-11-13,CUS07025,PRD00316,STR021,REG005,12,3542868.68,26.46,31265107.53,Cash,Pending
TRX024169,2025-06-07,CUS10965,PRD00247,STR015,REG007,17,170469.91,12.82,2526466.35,E-Wallet,Completed
TRX024170,2025-01-12,CUS11119,PRD00163,STR022,REG006,14,435718.11,25.05,4571990.13,Credit Card,Cancelled
TRX024171,2025-05-03,CUS11837,PRD00056,STR019,REG003,12,9471078.29,20.57,90274529.83,Credit Card,Pending
TRX024172,2025-07-29,CUS10856,PRD00240,STR006,REG006,2,282057.0,28.91,401028.64,Debit Card,Cancelled
TRX024173,2025-06-12,CUS08642,PRD00404,STR024,REG008,3,2252054.38,24.61,5093471.39,E-Wallet,Completed
TRX024174,2025-04-28,CUS09619,PRD00218,STR011,REG003,15,176906.61,7.44,2456171.37,E-Wallet,Completed
TRX024175,2025-03-14,CUS03002,PRD00357,STR022,REG006,6,955477.94,18.37,4679739.85,Cash,Completed
TRX024176,2025-03-27,CUS14759,PRD00403,STR023,REG007,6,1583424.42,28.75,6769139.4,Credit Card,Processing
TRX024177,2025-06-01,CUS02633,PRD00006,STR007,REG007,8,4429873.94,22.96,27302199.07,Bank Transfer,Completed
TRX024178,2025-08-29,CUS03719,PRD00125,STR016,REG008,6,1276943.26,18.76,6224332.23,Credit Card,Completed
TRX024179,2025-11-01,CUS03947,PRD00353,STR004,REG004,18,180406.99,17.41,2681966.39,Credit Card,Pending
TRX024180,2025-02-05,CUS12967,PRD00299,STR026,REG002,6,1999281.89,8.57,10967660.59,Debit Card,Cancelled
TRX024181,2025-12-30,CUS14166,PRD00103,STR004,REG004,1,1691764.12,23.25,1298428.96,Debit Card,Cancelled
TRX024182,2025-12-24,CUS06830,PRD00233,STR030,REG006,5,43350.88,16.1,181856.94,E-Wallet,Pending
TRX024183,2025-01-22,CUS13306,PRD00197,STR030,REG006,5,183806.14,28.61,656096.02,Cash,Pending
TRX024184,2025-10-16,CUS12317,PRD00010,STR027,REG003,3,6844381.47,22.34,15946039.95,Bank Transfer,Completed
TRX024185,2025-10-29,CUS07281,PRD00238,STR014,REG006,19,67315.61,21.25,1007209.81,Credit Card,Processing
TRX024186,2025-02-14,CUS08391,PRD00435,STR022,REG006,4,95714.63,15.36,324051.45,Credit Card,Completed
TRX024187,2025-11-09,CUS11879,PRD00436,STR024,REG008,13,444942.37,4.9,5500822.52,E-Wallet,Pending
TRX024188,2025-10-31,CUS04613,PRD00486,STR008,REG008,13,713178.43,6.99,8623254.35,Cash,Cancelled
TRX024189,2025-04-12,CUS09349,PRD00302,STR016,REG008,9,303849.48,2.7,2660809.9,Credit Card,Pending
TRX024190,2025-09-19,CUS10006,PRD00348,STR007,REG007,18,2102571.19,7.9,34856425.19,Cash,Completed
TRX024191,2025-06-01,CUS04314,PRD00166,STR030,REG006,15,253369.89,22.06,2962147.38,Credit Card,Processing
TRX024192,2025-10-06,CUS01905,PRD00223,STR001,REG001,10,183638.32,23.3,1408505.91,Debit Card,Completed
TRX024193,2025-12-12,CUS03953,,STR026,REG002,15,204485.84,22.91,2364572.01,Debit Card,Completed
TRX024194,2025-10-21,CUS01893,PRD00219,STR004,REG004,14,192627.37,14.23,2313030.93,Credit Card,Pending
TRX024195,2025-08-09,CUS10667,PRD00042,STR018,REG002,4,11334701.94,19.75,36384393.23,E-Wallet,Pending
TRX024196,2025-09-06,CUS12566,PRD00458,STR001,REG001,18,740759.43,13.62,11517623.92,E-Wallet,Pending
TRX024197,2025-03-26,CUS11927,PRD00362,STR011,REG003,18,1958777.06,13.82,30385333.27,Credit Card,Pending
TRX024198,2025-09-29,CUS05330,PRD00122,STR021,REG005,9,98777.34,6.6,830322.32,E-Wallet,Pending
TRX024199,2025-05-21,CUS04535,PRD00100,STR012,REG004,5,435046.53,-10.0,1847860.14,Debit Card,Cancelled
TRX024200,2025-09-15,CUS01456,PRD00097,STR014,REG006,4,1288296.68,4.85,4903257.16,Debit Card,Processing
TRX024201,2025-12-26,CUS00281,PRD00031,STR026,REG002,1,3428008.46,0.81,3400241.59,Bank Transfer,Completed
TRX024202,2025-03-25,CUS04401,PRD00138,STR004,REG004,15,1334862.12,16.12,16795235.19,E-Wallet,Cancelled
TRX024203,2025-08-08,CUS00867,PRD00205,STR026,REG002,18,200566.13,24.98,2708364.79,Cash,Processing
TRX024204,2025-04-11,CUS01672,PRD00429,STR005,REG005,20,344450.67,26.72,5048269.02,Debit Card,Pending
TRX024205,2025-10-05,CUS07122,PRD00216,STR026,REG002,2,46065.87,4.51,87976.6,Cash,Cancelled
TRX024206,2025-07-17,CUS11112,PRD00052,STR019,REG003,20,3184179.74,5.25,60340206.07,Bank Transfer,Completed
TRX024207,2025-05-22,CUS14950,PRD90041XXX,STR006,REG006,19,6844381.47,5.54,122838851.99,Cash,Completed
TRX024208,2025-08-19,CUS03597,PRD00133,STR014,REG006,19,1640914.71,14.63,26616128.87,Credit Card,Processing
TRX024209,2025-11-23,CUS05206,PRD00010,STR007,REG007,7,6844381.47,13.19,41591252.88,Debit Card,Processing
TRX024210,2025-06-09,CUS13463,PRD00014,STR028,REG004,10,2263756.12,10.33,20299101.13,Bank Transfer,Completed
TRX024211,2025-06-26,CUS14980,PRD00242,STR004,REG004,15,209277.19,4.88,2985966.95,Credit Card,Cancelled
TRX024212,2025-11-24,CUS05853,PRD00093,STR005,REG005,1,2169856.03,25.0,1627392.02,Debit Card,Completed
TRX024213,2025-03-04,CUS08198,PRD00175,STR030,REG006,15,43100.24,4.77,615665.38,Bank Transfer,Completed
TRX024214,2025-05-28,CUS08759,PRD00231,STR021,REG005,2,249717.02,21.72,390956.97,Debit Card,Pending
TRX024215,2025-09-01,CUS02659,PRD00073,STR029,REG005,20,3760916.81,24.28,56955324.17,Cash,Processing
TRX024216,2025-11-22,CUS05947,PRD00333,STR019,REG003,10,3351321.86,12.86,29203418.69,Debit Card,Pending
TRX024217,2025-08-06,CUS02468,PRD00297,STR025,REG001,9,2370047.32,6.33,19980209.92,Bank Transfer,Completed
TRX024218,2025-10-14,CUS05845,PRD00368,STR014,REG006,11,687175.24,23.12,5811303.57,Bank Transfer,Completed
TRX024219,2025-08-08,CUS11269,PRD00089,STR027,REG003,6,2039450.42,8.11,11244305.95,Credit Card,Cancelled
TRX024220,2025-03-08,CUS14693,PRD00245,STR027,REG003,18,72012.01,3.95,1245015.64,Cash,Cancelled
TRX024221,2025-02-21,CUS14604,PRD00309,STR022,REG006,19,1882459.73,26.49,26292126.8,Debit Card,Processing
TRX024222,2025-07-19,CUS10964,PRD00403,STR020,REG004,18,1583424.42,5.36,26973951.68,Cash,Completed
TRX024223,2025-07-04,CUS00070,PRD00413,STR024,REG008,20,2360239.89,0.36,47034860.53,Debit Card,Cancelled
TRX024224,2025-02-15,CUS00287,PRD00324,STR002,REG002,11,1450128.84,0.6,15855708.74,Bank Transfer,Pending
TRX024225,2025-03-03,CUS09999,PRD00376,STR012,REG004,4,1633645.27,16.14,5479899.69,Cash,Completed
TRX024226,2025-01-10,CUS02343,PRD00492,STR001,REG001,5,79663.19,0.55,396125.21,E-Wallet,Completed
TRX024227,2025-04-05,CUS11396,PRD00239,STR022,REG006,10,246738.93,16.45,2061503.76,E-Wallet,Cancelled
TRX024228,2025-11-29,CUS01036,PRD00208,STR001,REG001,14,271962.37,22.96,2933277.34,E-Wallet,Completed
TRX024229,2025-11-10,CUS07125,PRD00359,STR002,REG002,7,126775.8,10.9,790700.66,Bank Transfer,Processing
TRX024230,2025-04-29,CUS03888,PRD00070,STR013,REG005,17,5507436.59,15.99,78655557.15,Cash,Completed
TRX024231,2025-05-30,CUS10668,PRD00029,STR005,REG005,10,5151362.34,28.81,36672548.5,Bank Transfer,Cancelled
TRX024232,2025-08-16,CUS04626,PRD00382,STR028,REG004,6,704591.05,7.33,3917667.16,Debit Card,Completed
TRX024233,2025-08-08,CUS01007,PRD00150,STR012,REG004,19,1972448.63,10.73,33455292.95,Credit Card,Cancelled
TRX024234,2025-04-26,CUS12483,PRD00211,STR026,REG002,3,58814.15,23.77,134502.08,E-Wallet,Cancelled
TRX024235,2025-04-05,CUS02681,PRD00239,STR016,REG008,13,246738.93,22.15,2497121.34,Debit Card,Pending
TRX024236,2025-09-01,CUS12127,PRD00039,STR027,REG003,18,4842924.85,2.92,84627206.0,Bank Transfer,Processing
TRX024237,2025-04-29,CUS07934,PRD00269,STR020,REG004,4,4322696.89,26.49,6355228.97,E-Wallet,Completed
TRX024238,2025-09-15,CUS11991,PRD00490,STR005,REG005,13,340251.4,13.43,3829223.28,Debit Card,Processing
TRX024239,2025-05-27,CUS12567,PRD00208,STR007,REG007,17,271962.37,28.24,3317723.34,Bank Transfer,Pending
TRX024240,2025-02-13,CUS02818,PRD00309,STR017,REG001,19,1882459.73,27.2,26038182.99,Credit Card,Processing
TRX024241,2025-12-16,CUS08667,PRD00307,STR019,REG003,12,3698052.36,7.49,41052818.86,Bank Transfer,Completed
TRX024242,2025-11-12,CUS13064,PRD00174,STR019,REG003,19,219739.48,16.08,3503702.06,E-Wallet,Cancelled
TRX024243,2025-10-27,CUS09245,PRD00448,STR016,REG008,8,189751.08,13.04,1320060.31,Bank Transfer,Cancelled
TRX024244,2025-02-15,CUS02458,PRD00276,STR004,REG004,10,52150.29,4.8,496470.76,Bank Transfer,Pending
TRX024245,2025-08-28,CUS11272,PRD00103,STR003,REG003,10,1691764.12,9.04,15388286.44,Debit Card,Processing
TRX024246,2025-06-10,CUS07454,PRD00075,STR001,REG001,12,4749441.02,16.3,47703385.6,Bank Transfer,Cancelled
TRX024247,2025-05-15,CUS12018,PRD00101,STR005,REG005,1,1755632.22,6.08,1648889.78,Cash,Completed
TRX024248,2025-02-21,CUS04541,PRD00080,STR029,REG008,8,6016894.94,17.37,39774082.31,Cash,Processing
TRX024249,2025-09-03,CUS11139,PRD00039,STR013,REG005,20,4842924.85,12.68,84576839.58,Debit Card,Processing
TRX024250,2025-11-09,CUS01606,PRD00089,STR019,REG003,11,2039450.42,27.44,16278077.47,Cash,Pending
TRX024251,2025-03-26,CUS12155,PRD00230,STR007,REG007,19,217431.06,22.32,3209108.5,Cash,Processing
TRX024252,2025-01-17,CUS04293,PRD00493,STR030,REG006,18,564369.66,11.43,8997519.74,Cash,Pending
TRX024253,2025-07-29,CUS02896,PRD00384,STR001,REG001,9,1619984.44,19.5,11736787.27,Bank Transfer,Cancelled
TRX024254,2025-01-22,CUS07871,PRD00337,STR006,REG006,13,1179025.94,10.43,13728695.95,Debit Card,Completed
TRX024255,2025-03-19,CUS05726,PRD00439,STR001,REG001,15,57759.01,29.0,615133.46,Debit Card,Pending
TRX024256,2025-08-24,CUS01825,PRD00407,STR009,REG001,12,2055711.14,6.24,23129217.18,Bank Transfer,Completed
TRX024257,2025-10-01,CUS02830,PRD00206,STR007,REG007,10,163420.82,1.41,1611165.86,Cash,Pending
TRX024258,2025-10-13,CUS12465,PRD00396,STR018,REG002,19,1846838.31,11.39,31093185.1,Debit Card,Pending
TRX024259,2025-01-10,CUS03135,PRD00438,STR002,REG002,9,545154.12,25.43,3658692.85,Debit Card,Cancelled
TRX024260,2025-06-17,CUS11429,PRD00181,STR017,REG001,19,98503.75,1.71,1839567.38,Credit Card,Completed
TRX024261,2025-07-29,CUS11881,PRD00240,STR002,REG002,14,282057.0,8.46,3614729.69,Debit Card,Cancelled
TRX024262,2025-06-11,CUS01804,PRD00257,STR018,REG002,20,3869303.99,21.91,60430789.72,Credit Card,Cancelled
TRX024263,2025-11-01,CUS10527,PRD00089,STR020,REG004,15,2039450.42,15.05,25987696.98,Bank Transfer,Processing
TRX024264,2025-10-17,CUS00882,PRD00154,STR018,REG002,4,536064.84,16.92,1781450.68,Bank Transfer,Completed
TRX024265,2025-06-07,CUS13849,PRD00331,STR026,REG002,6,3036489.94,27.27,13250634.8,Cash,Processing
TRX024266,2025-02-15,CUS12244,PRD00154,STR021,REG005,19,536064.84,0.98,10085416.69,Debit Card,Completed
TRX024267,2025-10-31,CUS02084,PRD00361,STR004,REG004,4,1134351.78,20.13,3624027.07,Credit Card,Pending
TRX024268,2025-04-10,CUS09733,PRD00272,STR018,REG002,2,2471549.54,22.72,3820026.97,Credit Card,Processing
TRX024269,2025-07-07,CUS02441,PRD00399,STR026,REG002,9,2080412.95,28.0,13481075.92,Debit Card,Pending
TRX024270,2025-10-24,CUS12979,PRD00246,STR012,REG004,10,210078.34,26.93,1535042.43,Debit Card,Completed
TRX024271,2025-06-23,CUS03741,PRD00232,STR027,REG003,2,141195.65,3.92,271321.56,Credit Card,Completed
TRX024272,2025-05-12,CUS01680,PRD00008,STR022,REG006,7,7528714.4,5.92,49581101.55,E-Wallet,Processing
TRX024273,2025-08-24,CUS14678,PRD00224,STR020,REG004,2,17623.86,21.38,27711.76,Bank Transfer,Cancelled
TRX024274,2025-07-26,,PRD00178,STR006,REG006,11,204807.47,29.57,1586704.91,E-Wallet,Processing
TRX024275,2025-08-08,CUS08176,PRD00163,STR014,REG006,17,435718.11,19.09,5993171.89,E-Wallet,Completed
TRX024276,2025-05-01,CUS05843,PRD00081,STR026,REG002,1,4448717.26,10.68,3973594.26,Debit Card,Processing
TRX024277,2025-12-05,CUS05069,PRD00077,STR016,REG008,5,4331389.19,11.51,19164231.47,E-Wallet,Completed
TRX024278,2025-03-10,CUS90010XXX,PRD00268,STR005,REG005,20,1174790.4,28.17,16877038.89,Cash,Processing
TRX024279,2025-10-28,CUS08670,PRD00432,STR026,REG002,20,657617.56,22.33,10215431.18,Cash,Cancelled
TRX024280,2025-08-16,CUS09771,PRD00236,STR004,REG004,14,140372.62,14.64,1677508.96,Debit Card,Processing
TRX024281,2025-10-13,CUS12768,PRD00143,STR014,REG006,14,2316372.46,12.41,28404748.93,Bank Transfer,Pending
TRX024282,2025-10-23,CUS03291,PRD00277,STR028,REG004,2,3491914.17,20.81,5530493.66,Cash,Completed
TRX024283,2025-11-04,CUS06109,PRD00485,STR002,REG002,8,615696.76,10.54,4406418.57,Bank Transfer,Cancelled
TRX024284,2025-11-03,CUS09635,PRD00229,STR004,REG004,11,137930.64,19.54,1220768.92,Bank Transfer,Processing
TRX024285,2025-01-10,CUS00682,PRD00088,STR023,REG007,18,981105.87,25.62,13135437.83,Bank Transfer,Cancelled
TRX024286,2025-06-05,CUS09636,PRD00191,STR030,REG006,13,151458.2,15.52,1663374.54,E-Wallet,Cancelled
TRX024287,2025-07-22,CUS08623,PRD00431,STR014,REG006,16,620976.47,23.26,7624597.49,E-Wallet,Pending
TRX024288,2025-01-18,CUS05769,PRD00218,STR001,REG001,14,176906.61,11.1,2201779.67,Bank Transfer,Pending
TRX024289,2025-10-24,CUS13687,PRD00021,STR029,REG005,13,9622227.32,15.47,105737693.8,Debit Card,Pending
TRX024290,2025-12-18,CUS04964,PRD00237,STR030,REG006,5,133575.8,27.89,481607.55,Credit Card,Cancelled
TRX024291,2025-03-25,CUS10973,PRD00159,STR022,REG006,14,167741.94,0.93,2326547.16,Bank Transfer,Pending
TRX024292,2025-02-06,CUS12193,PRD00146,STR011,REG003,5,325826.11,6.9,1516720.54,Bank Transfer,Cancelled
TRX024293,2025-07-23,CUS00467,PRD00491,STR030,REG006,16,301883.4,17.03,4007562.51,Cash,Pending
TRX024294,2025-05-14,CUS14214,PRD00406,STR018,REG002,8,2557197.66,26.99,14936080.09,Debit Card,Processing
TRX024295,2025-06-05,CUS08692,PRD00154,STR015,REG007,19,536064.84,27.85,7348644.86,Credit Card,Pending
TRX024296,2025-08-27,CUS14426,PRD00376,STR017,REG001,3,1633645.27,18.6,3989361.75,E-Wallet,Cancelled
TRX024297,2025-04-17,CUS13594,PRD00014,STR021,REG005,16,2263756.12,9.6,32742968.52,Cash,Pending
TRX024298,2025-05-26,CUS06021,PRD00173,STR021,REG005,4,237457.66,20.69,753310.68,Debit Card,Completed
TRX024299,2025-11-18,CUS14705,PRD00232,STR010,REG002,19,141195.65,13.86,2310892.73,Credit Card,Pending
TRX024300,2025-04-08,CUS04421,PRD00305,STR005,REG005,2,2489225.94,25.32,3717907.86,E-Wallet,Pending
TRX024301,2025-05-18,,PRD00125,STR025,REG001,5,1276943.26,22.49,4948793.6,Bank Transfer,Pending
TRX024302,2025-08-08,CUS10101,PRD00066,STR007,REG007,20,7988765.14,11.57,141289300.27,E-Wallet,Processing
TRX024303,2025-06-24,CUS03753,PRD00249,STR005,REG005,19,104301.37,13.43,1715580.22,Credit Card,Cancelled
TRX024304,2025-12-25,CUS06773,PRD00107,STR029,REG005,4,1280237.89,25.02,3839689.48,Debit Card,Processing
TRX024305,2025-08-29,CUS03528,PRD00496,STR015,REG007,8,373528.65,14.31,2560613.6,Bank Transfer,Pending
TRX024306,2025-04-11,CUS01510,PRD00085,STR024,REG008,10,1523880.2,23.19,11704923.82,Debit Card,Completed
TRX024307,2025-04-09,CUS00851,PRD00413,STR030,REG006,10,2360239.89,18.55,19224153.9,Credit Card,Pending
TRX024308,2025-08-18,CUS05713,PRD00372,STR026,REG002,11,1097438.71,16.46,10084803.28,Debit Card,Completed
TRX024309,2025-06-26,CUS04259,PRD00495,STR020,REG004,14,215306.91,5.52,2847907.56,Debit Card,Cancelled
TRX024310,2025-10-18,CUS07580,PRD00300,STR029,REG005,4,3531042.93,2.86,13720220.41,E-Wallet,Processing
TRX024311,2025-03-24,CUS00297,PRD00017,STR024,REG008,10,2568377.93,3.38,24815667.56,Credit Card,Pending
TRX024312,2025-10-18,CUS10357,PRD00211,STR018,REG002,17,58814.15,25.97,740181.96,Cash,Completed
TRX024313,2025-07-16,CUS12870,PRD00446,STR022,REG006,17,115605.22,28.45,1406164.09,Cash,Completed
TRX024314,2025-07-10,CUS09032,PRD00303,STR003,REG003,15,1474886.27,10.78,19738402.95,E-Wallet,Completed
TRX024315,2025-12-26,CUS11390,PRD00450,STR029,REG005,8,323605.35,23.74,1974251.52,Bank Transfer,Processing
TRX024316,2025-08-14,CUS05949,PRD00268,STR005,REG005,2,1174790.4,7.18,2180880.9,E-Wallet,Processing
TRX024317,2025-07-02,CUS14328,PRD00014,STR030,REG006,9,2263756.12,18.35,16635211.85,Credit Card,Completed
TRX024318,2025-09-08,CUS90028XXX,PRD00326,STR014,REG006,1,1853418.77,27.98,1334832.2,Credit Card,Pending
TRX024319,2025-12-04,CUS07637,PRD00434,STR011,REG003,15,451256.71,13.05,5885515.64,Debit Card,Completed
TRX024320,2025-07-14,CUS10131,PRD00153,STR029,REG005,2,1708965.18,17.66,2814323.86,Cash,Pending
TRX024321,2025-10-09,CUS06565,PRD00234,STR028,REG004,8,130598.91,11.41,925580.59,Debit Card,Pending
TRX024322,2025-04-14,CUS09476,PRD00457,STR019,REG003,14,111118.3,29.66,1094248.57,Cash,Completed
TRX024323,2025-11-14,CUS08003,PRD00312,STR030,REG006,3,2416527.34,17.91,5951181.88,Cash,Pending
TRX024324,2025-12-14,CUS11587,,STR030,REG006,18,2065680.73,11.72,32824493.07,Credit Card,Cancelled
TRX024325,2025-03-14,CUS04739,PRD00074,STR003,REG003,11,4482042.46,26.56,36207731.81,Debit Card,Pending
TRX024326,2025-08-01,CUS08543,PRD00195,STR022,REG006,13,16582.27,27.37,156568.14,E-Wallet,Completed
TRX024327,2025-03-08,CUS10988,PRD00375,STR018,REG002,5,781019.69,28.88,2777306.02,Cash,Completed
TRX024328,2025-11-20,CUS01881,PRD00195,STR018,REG002,17,16582.27,25.41,210268.16,Credit Card,Pending
TRX024329,2025-03-01,CUS00129,PRD00233,STR013,REG005,18,43350.88,28.39,558784.17,Debit Card,Pending
TRX024330,2025-08-11,CUS12278,PRD00320,STR027,REG003,15,2057435.85,18.22,25238565.57,Credit Card,Processing
TRX024331,2025-02-20,CUS05059,PRD00256,STR014,REG006,9,3997076.46,8.19,33027443.08,Credit Card,Cancelled
TRX024332,2025-09-01,CUS03364,PRD00320,STR014,REG006,20,2057435.85,10.42,36861020.69,E-Wallet,Completed
TRX024333,2025-12-15,CUS10750,PRD00099,STR021,REG005,17,1205850.26,12.07,18025170.27,E-Wallet,Processing
TRX024334,2025-10-25,CUS03116,PRD00430,STR015,REG007,2,687322.13,23.69,1048991.03,E-Wallet,Completed
TRX024335,2025-10-04,CUS03453,PRD00402,STR009,REG001,19,1294989.55,3.43,23760856.76,E-Wallet,Completed
TRX024336,2025-12-23,CUS08008,PRD00097,STR006,REG006,1,1288296.68,8.76,1175441.89,Debit Card,Completed
TRX024337,2025-12-31,CUS14144,PRD00474,STR015,REG007,16,477239.44,13.92,6572923.36,Credit Card,Cancelled
TRX024338,2025-04-06,CUS08176,PRD00399,STR017,REG001,-5,2080412.95,26.82,4567338.59,Bank Transfer,Completed
TRX024339,2025-05-03,CUS14139,PRD00408,STR029,REG005,5,727287.57,14.06,3125154.69,Credit Card,Pending
